城市,景点名称,景点类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度
辽阳市,荟萃湖,风景名胜,全年,4.1,免费,2-3小时,荟萃湖街,123.195488,41.207426
辽阳市,金银园-观音禅寺,风景名胜,全年,4.1,免费,2-3小时,襄平街道中华大街207号,123.196669,41.270304
辽阳市,九一八事变策划地纪念馆,风景名胜,全年,4.2,免费,2-3小时,胜利街道襄平街道和平路15号,123.173329,41.279492
辽阳市,清风寺,风景名胜,全年,4.3,免费,2-3小时,首山乡马伊屯村,123.097515,41.229676
辽阳市,瓦子沟旅游风景区,风景名胜,全年,4.4,免费,2-3小时,汤河镇瓦子沟村自然生态旅游区,123.301935,41.087201
辽阳市,首山公园,风景名胜,全年,4.2,免费,2-3小时,人民街,123.098252,41.214488
辽阳市,辽阳小长城,风景名胜,全年,4.2,免费,2-3小时,东环路39号辽阳龙石风景旅游区内(西侧),123.215713,41.180307
辽阳市,宏伟广场,风景名胜,全年,4.2,免费,2-3小时,泰华街与健康路交叉口东北160米,123.198308,41.215951
辽阳市,永宁寺,风景名胜,全年,4.1,免费,2-3小时,安康路,123.294043,41.259043
辽阳市,金蕊秋澜,风景名胜,全年,4.2,免费,2-3小时,府前街与新华路交叉口东140米,123.180967,41.216073
辽阳市,永安寺,风景名胜,全年,4.1,免费,2-3小时,新运大街,123.186861,41.263074
辽阳市,清真寺,风景名胜,全年,4.1,免费,2-3小时,武圣路222号,123.178090,41.263089
辽阳市,博爱园,风景名胜,全年,3.9,免费,2-3小时,民主路95号,123.171472,41.257477
辽阳市,太子岛天鹅湖,风景名胜,全年,4.1,免费,2-3小时,[],123.308391,41.243144
辽阳市,清宁寺,风景名胜,全年,4.4,免费,2-3小时,朝官寺村,123.376983,41.447142
辽阳市,灯塔迷宫花园,风景名胜,全年,4.2,免费,2-3小时,张台子镇,123.297905,41.386571
辽阳市,七圣寺,风景名胜,全年,4.2,免费,2-3小时,凌云街,123.105051,41.278982
辽阳市,关帝庙,风景名胜,全年,4.2,免费,2-3小时,西大街208号,123.174721,41.267585
辽阳市,葛西河生态走廊,风景名胜,全年,4.3,免费,2-3小时,兆麟东路,123.341722,41.414829
辽阳市,白乙化故居,风景名胜,全年,4.1,免费,2-3小时,石厂峪村,123.234732,41.198595
辽阳市,燕州玫瑰园,风景名胜,全年,4.3,免费,2-3小时,西大窑镇,123.499227,41.307541
辽阳市,辽阳明城墙遗址公园,风景名胜,全年,4.1,免费,2-3小时,硝堡街与曙光路交叉口西南80米,123.184571,41.277902
辽阳市,太子岛瀑布,风景名胜,全年,4.2,免费,2-3小时,云山街太子岛房车露营基地东北1公里,123.324549,41.252894
辽阳市,花溪谷,风景名胜,全年,4.1,免费,2-3小时,太子河路与衍水大街交叉口北320米,123.211910,41.288070
辽阳市,庆阳化工荷花池,风景名胜,全年,4.1,免费,2-3小时,庆阳街26-4号,123.286394,41.268678
辽阳市,辽阳文圣区龙凤寺,风景名胜,全年,4.3,免费,2-3小时,小屯镇钓水村龙凤寺,123.446959,41.286063
辽阳市,大襄山,风景名胜,全年,4.1,免费,2-3小时,首山观音阁南侧70米,123.103441,41.230980
辽阳市,瓦子沟鹰嘴崖,风景名胜,全年,4.4,免费,2-3小时,峨瓦线瓦子山景区内,123.337415,41.071905
辽阳市,辽宁省辽阳市天佑门公园内,风景名胜,全年,3.8,免费,2-3小时,新城路23号,123.238598,41.274364
辽阳市,襄渠公园,风景名胜,全年,3.9,免费,2-3小时,堤坝路,123.219491,41.253965
辽阳市,天井公园,风景名胜,全年,4.0,免费,2-3小时,朝阳大街5号附近,123.202762,41.203522
辽阳市,冷热地公园,风景名胜,全年,4.2,免费,2-3小时,姑嫂城村,123.428222,41.204459
辽阳市,汗王宫遗址,风景名胜,全年,3.9,免费,2-3小时,东京城遗址公园内(西侧),123.236612,41.276841
辽阳市,辽阳龙峰山风景区,风景名胜,全年,4.3,免费,2-3小时,下达河乡320省道,123.280252,40.975571
辽阳市,中华广场,风景名胜,全年,4.0,免费,2-3小时,中华大街67-1号,123.176030,41.277019
辽阳市,辽阳气模足球公园,风景名胜,全年,4.1,免费,2-3小时,胜利路5-6段,123.151712,41.267054
辽阳市,太子河历史文化风光带,风景名胜,全年,3.7,免费,2-3小时,太子河西路与东四道街交叉口东南340米,123.208472,41.266535
辽阳市,弓长岭区雷锋纪念馆,风景名胜,全年,4.3,免费,2-3小时,安平街,123.421109,41.149946
辽阳市,首山风景区,风景名胜,全年,4.0,免费,2-3小时,清风寺南侧210米,123.096879,41.227776
辽阳市,邱家堡村二郎神庙,风景名胜,全年,4.3,免费,2-3小时,[],123.529483,41.209842
辽阳市,水梦花溪,风景名胜,全年,3.9,免费,2-3小时,衍水大街8号,123.211940,41.288050
辽阳市,龙峰寺,风景名胜,全年,4.4,免费,2-3小时,下达河乡320省道辽阳龙峰山风景区内(南侧),123.280374,40.974556
辽阳市,望京楼,风景名胜,全年,3.9,免费,2-3小时,东文化路93-2号,123.174510,41.261419
辽阳市,古栈道,风景名胜,全年,4.0,免费,2-3小时,人参谷森林公园,123.445142,41.205686
辽阳市,辽阳九连洞,风景名胜,全年,4.2,免费,2-3小时,[],123.481071,41.277607
辽阳市,汤河风景区(不对外开放),风景名胜,全年,4.0,免费,2-3小时,安平乡小道沟,123.375778,41.097424
辽阳市,仙鹤湖文化广场,风景名胜,全年,4.0,免费,2-3小时,光华街道光华街75号,123.204502,41.210484
辽阳市,望水台村文化活动广场,风景名胜,全年,4.1,免费,2-3小时,干渠路与道西街交叉口东340米,123.171702,41.308047
辽阳市,普济寺,风景名胜,全年,4.2,免费,2-3小时,[],123.243341,41.456785
辽阳市,襄渠园,风景名胜,全年,4.0,免费,2-3小时,滨河路与劳动节交汇处,123.176197,41.269655
辽阳市,太子河口袋公园,风景名胜,全年,3.5,免费,2-3小时,中华大街五段二号,123.213663,41.273982
辽阳市,李兆麟将军故居,风景名胜,全年,4.2,免费,2-3小时,304省道,123.418918,41.440541
辽阳市,雷锋公园,风景名胜,全年,4.1,免费,2-3小时,雷锋街10号,123.430059,41.149458
辽阳市,观景台,风景名胜,全年,4.2,免费,2-3小时,瓦子沟旅游风景区内(东侧),123.331398,41.083184
辽阳市,清泉寺,风景名胜,全年,4.0,免费,2-3小时,S320(辽凤线),123.194839,41.148315
辽阳市,宏伟青年湖公园,风景名胜,全年,4.0,免费,2-3小时,长征街道朝阳大街6-1号附近,123.201333,41.205300
辽阳市,基督教堂,风景名胜,全年,3.9,免费,2-3小时,望水大街63号,123.243329,41.297386
辽阳市,辽阳壁画墓群(小青堆子墓),风景名胜,全年,4.0,免费,2-3小时,段道线与望水大街交叉口西南220米,123.176125,41.318387
辽阳市,核伙沟森林公园,风景名胜,全年,4.4,免费,2-3小时,寒岭镇政府东南11公里,123.628666,41.108625
辽阳市,新华园,风景名胜,全年,4.0,免费,2-3小时,桥南头,123.184482,41.259303
辽阳市,古刹灵岩寺,风景名胜,全年,4.0,免费,2-3小时,安平乡九龙宫九龙宫,123.492951,41.219296
辽阳市,太子河公园,风景名胜,全年,4.3,免费,2-3小时,新运大桥北,123.211308,41.262051
辽阳市,太子岛十里画廊(暂停开放),风景名胜,全年,4.6,免费,2-3小时,环岛路北40米,123.322853,41.250910
辽阳市,青年湖公园,风景名胜,全年,4.3,免费,2-3小时,胜利街道滨河路43号,123.181979,41.280672
辽阳市,辽宁省辽阳石洞沟森林公园,风景名胜,全年,4.3,免费,2-3小时,曙光镇东环路39号辽阳龙石风景旅游区,123.261472,41.186423
辽阳市,燕州城遗址(装修中),风景名胜,全年,4.3,免费,2-3小时,西大窑镇城门口村,123.490849,41.299891
辽阳市,辽阳汉魏壁画馆(暂停开放),风景名胜,全年,4.2,免费,2-3小时,襄平街道文圣街道中心路2号辽阳博物馆,123.189218,41.269333
辽阳市,九龙宫,风景名胜,全年,4.2,免费,2-3小时,安平乡九龙宫,123.492946,41.219960
辽阳市,辽阳市烈士陵园,生活服务,全年,0.0,免费,2-3小时,文圣路与忠旺北街交叉口西420米,123.185315,41.231158
辽阳市,高公馆,风景名胜,全年,4.2,免费,2-3小时,张台子镇,123.303345,41.392493
辽阳市,太子河区观音阁,风景名胜,全年,4.1,免费,2-3小时,[],123.103549,41.231639
辽阳市,牛魔王清风小镇,风景名胜,全年,4.0,免费,2-3小时,曙光镇文四街附近,123.184024,41.223592
辽阳市,辽阳高尔夫第七届冰雪节(暂停开放),风景名胜,全年,3.8,免费,2-3小时,太子河高尔夫俱乐部内,123.205765,41.281293
辽阳市,华表山灵岩寺,风景名胜,全年,4.1,免费,2-3小时,安平乡九龙宫九龙宫,123.495469,41.216758
辽阳市,柳壕湿地公园,风景名胜,全年,4.3,免费,2-3小时,泥鳅沟,122.888708,41.261014
辽阳市,白塔历史文化街区,风景名胜,全年,3.9,免费,2-3小时,滨河路21号,123.176660,41.281016
辽阳市,兆麟广场,风景名胜,全年,4.1,免费,2-3小时,兆麟东路,123.323912,41.421091
辽阳市,怪柳林,风景名胜,全年,3.9,免费,2-3小时,[],123.418065,41.308603
辽阳市,祥云寺,风景名胜,全年,4.1,免费,2-3小时,罗华线,123.411289,41.384904
辽阳市,太子河广场,风景名胜,全年,3.8,免费,2-3小时,中华大街与堤坝路交叉口南60米,123.206465,41.269158
辽阳市,辽化观景台,风景名胜,全年,3.8,免费,2-3小时,观景台路与东环路交叉口东南380米,123.231054,41.194985
辽阳市,大汤河国家湿地公园,风景名胜,全年,4.0,免费,2-3小时,安土路,123.376131,41.120803
辽阳市,朝阳寺,风景名胜,全年,4.0,免费,2-3小时,汤河镇柳河村,123.384495,41.133198
辽阳市,清玄居,风景名胜,全年,4.0,免费,2-3小时,文圣街道大南委,123.184129,41.260415
辽阳市,彩虹乐园,风景名胜,全年,3.9,免费,2-3小时,庆阳街道庆阳街道环岛路彩虹乐园内,123.296248,41.250717
辽阳市,东京城城址-地载门,风景名胜,全年,3.4,免费,2-3小时,衍水大街与辽州路交叉口西180米,123.238532,41.281385
辽阳市,兴隆禅寺,风景名胜,全年,4.0,免费,2-3小时,罗华线,123.413157,41.323873
辽阳市,元明园,风景名胜,全年,3.6,免费,2-3小时,堤坝路与中华大街交叉口北340米,123.207261,41.272758
辽阳市,孙家寨村文化广场,风景名胜,全年,4.1,免费,2-3小时,西土线,123.396273,41.133649
辽阳市,文庙公园,风景名胜,全年,3.3,免费,2-3小时,新运大街与文庙胡同交叉口西80米,123.198535,41.260734
辽阳市,月华广场,风景名胜,全年,3.9,免费,2-3小时,苏家街苏北楼17栋,123.465211,41.131124
辽阳市,双龙禅寺,风景名胜,全年,4.1,免费,2-3小时,[],123.441319,41.440311
辽阳市,明代李总兵东巷园遗址,风景名胜,全年,3.8,免费,2-3小时,东园路67号,123.193782,41.279977
辽阳市,通明山风景区,风景名胜,全年,4.2,免费,2-3小时,八会镇通明山村,123.149773,40.936061
辽阳市,曹雪芹纪念馆-吴公馆,风景名胜,全年,3.8,免费,2-3小时,武圣路卧狮胡同2号曹雪芹纪念馆(东南角),123.179613,41.266750
辽阳市,辽阳壁画墓群-三道壕墓,风景名胜,全年,3.9,免费,2-3小时,富民路,123.197023,41.297084
辽阳市,穆尔哈齐墓,风景名胜,全年,3.7,免费,2-3小时,东京陵东侧300米,123.254813,41.297155
辽阳市,万和钟楼,风景名胜,全年,3.8,免费,2-3小时,辽阳龙石风景旅游区内(西侧),123.208531,41.177768
辽阳市,辽阳市第十九中学旧址,风景名胜,全年,3.7,免费,2-3小时,早饭大街与东方路交叉口西100米,123.212422,41.195039
辽阳市,应真寺,风景名胜,全年,3.7,免费,2-3小时,龙鼎山风景区内(南侧),123.219632,41.181185
辽阳市,欢聚广场,风景名胜,全年,3.5,免费,2-3小时,太子河路与中华大街交叉口西北300米,123.211615,41.272692
辽阳市,安澜寺,风景名胜,全年,4.1,免费,2-3小时,佟二堡镇中心街,123.031272,41.449849
辽阳市,首山龙宫,风景名胜,全年,3.8,免费,2-3小时,首山观音阁北侧150米,123.103030,41.232983
辽阳市,日俄会战纪念遗址,风景名胜,全年,3.8,免费,2-3小时,石洞沟森林公园,123.267418,41.177583
辽阳市,汤庙子文化广场,风景名胜,全年,3.7,免费,2-3小时,沈阳环线西北侧,123.299921,41.231188
辽阳市,白塔公园-圆通禅院,风景名胜,全年,3.9,免费,2-3小时,中华大街60号白塔公园(西北角),123.175040,41.280034
辽阳市,望京园,风景名胜,全年,3.9,免费,2-3小时,武圣路钻石公馆斜对面东南方向177米,123.176002,41.261020
辽阳市,百寿园,风景名胜,全年,3.7,免费,2-3小时,新运大街与太子河西路交叉口东440米,123.216402,41.258663
辽阳市,东京城城址-八角殿遗址,风景名胜,全年,3.6,免费,2-3小时,新城路与同心街交叉口东380米,123.238101,41.277618
辽阳市,前杜村文化广场,风景名胜,全年,4.2,免费,2-3小时,文化广场与柳后线交叉口北80米,122.830581,41.192407
辽阳市,太子岛山体公园,风景名胜,全年,3.7,免费,2-3小时,卡丁车俱乐部东侧310米,123.265554,41.253247
辽阳市,唐园,风景名胜,全年,3.8,免费,2-3小时,太子河路与德盛街交叉口西240米,123.213893,41.267177
辽阳市,太子岛风景旅游度假村文化广场,风景名胜,全年,3.8,免费,2-3小时,[],123.284665,41.242040
辽阳市,河栏镇五层砬子风景区,风景名胜,全年,4.2,免费,2-3小时,河栏镇北大东沟,123.489475,40.995017
辽阳市,太子岛夏日星空花海忘忧海,风景名胜,全年,3.9,免费,2-3小时,辽东路与太子河路交叉路口往南约220米,123.244155,41.253647
辽阳市,镇远楼,风景名胜,全年,3.4,免费,2-3小时,中华大街248号,123.206900,41.272606
辽阳市,上麦村百年网红杏树,风景名胜,全年,3.8,免费,2-3小时,青风岭东山寺北侧,123.384417,41.275531
辽阳市,永德寺,风景名胜,全年,3.9,免费,2-3小时,汤河风景区内,123.379260,41.106254
辽阳市,冮官屯窑古遗址,风景名胜,全年,4.0,免费,2-3小时,小屯镇冮官屯村东街,123.481224,41.293992
辽阳市,西海兴旧址,风景名胜,全年,3.6,免费,2-3小时,西大街59号,123.182185,41.265441
辽阳市,大雄宝殿,风景名胜,全年,3.7,免费,2-3小时,中华大街93-1号广佑寺附近,123.176630,41.278458
辽阳市,龙鼎山小钟楼,风景名胜,全年,3.8,免费,2-3小时,东环路39号龙鼎山风景区(西北角),123.214806,41.186420
辽阳市,龙子山太和寺,风景名胜,全年,3.8,免费,2-3小时,下麦窝村附近,123.351487,41.267469
辽阳市,柳河子仙人山风景区,风景名胜,全年,4.1,免费,2-3小时,柳河子镇,123.576600,41.494698
辽阳市,金玉明珠幸福里儿童广场,风景名胜,全年,3.5,免费,2-3小时,太子河路与同德街交叉口南240米,123.214109,41.274011
辽阳市,团山公园,风景名胜,全年,3.8,免费,2-3小时,苏安大街与雷锋街交叉口东南140米,123.438841,41.151643
辽阳市,龙华寺,风景名胜,全年,4.0,免费,2-3小时,翟家街,122.912504,41.209808
辽阳市,八会状元小镇,风景名胜,全年,4.1,免费,2-3小时,八会镇文史馆东南侧,123.197994,40.964536
辽阳市,梨园,风景名胜,全年,3.8,免费,2-3小时,滨河路67附近,123.176349,41.271806
辽阳市,仙海岛,风景名胜,全年,3.8,免费,2-3小时,商业步行街与生态步行街交叉口东80米,123.182449,41.265715
辽阳市,弓长岭假日登山步道,风景名胜,全年,3.7,免费,2-3小时,[],123.386642,41.121393
辽阳市,忠旺东宫,风景名胜,全年,3.7,免费,2-3小时,南环街与宏伟路交叉口东北60米,123.205226,41.241426
辽阳市,关帝园,风景名胜,全年,3.7,免费,2-3小时,西大街,123.176327,41.267477
辽阳市,燕州城油菜花田,风景名胜,全年,3.9,免费,2-3小时,[],123.477611,41.298474
辽阳市,白塔公园-广佑寺青石牌坊,风景名胜,全年,3.6,免费,2-3小时,新运大街44号,123.175848,41.277161
辽阳市,庆阳职工文化广场,风景名胜,全年,3.6,免费,2-3小时,工人路与望水大街交叉口西南260米,123.259332,41.293393
辽阳市,从前漫花谷,风景名胜,全年,3.9,免费,2-3小时,罗华线,123.456886,41.358586
辽阳市,华严禅寺,风景名胜,全年,4.0,免费,2-3小时,八会镇,123.199526,40.974644
辽阳市,八家子广场,风景名胜,全年,3.1,免费,2-3小时,八家路2-20号,123.441359,41.152868
辽阳市,观鸟台,风景名胜,全年,3.9,免费,2-3小时,观景台东北侧240米,123.332713,41.085190
辽阳市,大清关外第一京,风景名胜,全年,3.7,免费,2-3小时,101省道天佑门(西北角),123.236667,41.273724
辽阳市,太子岛湿地夏景,风景名胜,全年,3.9,免费,2-3小时,太子岛十里画廊西侧350米,123.318995,41.249585
辽阳市,辽阳县普济寺,风景名胜,全年,4.1,免费,2-3小时,316省道,123.430741,40.979749
辽阳市,太河寺罗祖洞,风景名胜,全年,3.7,免费,2-3小时,[],123.340106,41.265584
