日期,城市,最高气温,最低气温,天气状况,风力,降水量
2022-07-09,阜新,18,-10,多云,5级,89
2022-07-10,阜新,16,-9,晴,5级,94
2022-07-11,阜新,23,5,多云,5级,48
2022-07-12,阜新,15,23,中雨,1级,9
2022-07-13,阜新,26,-3,多云,1级,71
2022-07-14,阜新,29,-6,多云,0级,4
2022-07-15,阜新,6,-10,晴,4级,81
2022-07-16,阜新,19,-3,大雨,2级,88
2022-07-17,阜新,31,22,大雨,2级,17
2022-07-18,阜新,30,-13,中雨,6级,15
2022-07-19,阜新,17,5,中雨,3级,20
2022-07-20,阜新,15,-5,大雨,2级,59
2022-07-21,阜新,22,-13,阴,3级,89
2022-07-22,阜新,9,5,晴,6级,20
2022-07-23,阜新,-9,-13,小雨,4级,95
2022-07-24,阜新,11,5,中雨,3级,44
2022-07-25,阜新,6,9,阴,0级,81
2022-07-26,阜新,4,-9,中雨,6级,22
2022-07-27,阜新,-1,-15,大雨,1级,2
2022-07-28,阜新,12,8,晴,4级,12
2022-07-29,阜新,18,-9,晴,4级,82
2022-07-30,阜新,-2,8,大雨,3级,68
2022-07-31,阜新,18,-1,晴,0级,92
2022-08-01,阜新,31,19,大雨,1级,89
2022-08-02,阜新,12,-9,阴,1级,38
2022-08-03,阜新,-8,11,大雨,4级,100
2022-08-04,阜新,-8,3,多云,2级,53
2022-08-05,阜新,34,-3,中雨,5级,46
2022-08-06,阜新,-10,-14,小雨,3级,32
2022-08-07,阜新,35,25,晴,3级,42
2022-08-08,阜新,28,-2,雪,5级,52
2022-08-09,阜新,30,8,多云,0级,59
2022-08-10,阜新,6,7,阴,6级,42
2022-08-11,阜新,11,3,雪,6级,49
2022-08-12,阜新,21,2,中雨,6级,19
2022-08-13,阜新,27,-8,大雨,4级,53
2022-08-14,阜新,-7,-1,雪,3级,0
2022-08-15,阜新,11,-3,大雨,4级,99
2022-08-16,阜新,12,25,大雨,6级,45
2022-08-17,阜新,17,-5,阴,2级,55
2022-08-18,阜新,-2,17,大雨,1级,41
2022-08-19,阜新,-8,21,大雨,2级,62
2022-08-20,阜新,30,23,阴,0级,68
2022-08-21,阜新,-10,18,阴,2级,77
2022-08-22,阜新,0,13,阴,6级,77
2022-08-23,阜新,14,2,中雨,2级,51
2022-08-24,阜新,-3,12,晴,0级,12
2022-08-25,阜新,25,9,中雨,2级,95
2022-08-26,阜新,33,-7,小雨,3级,90
2022-08-27,阜新,14,7,小雨,5级,93
2022-08-28,阜新,9,-16,大雨,2级,80
2022-08-29,阜新,27,12,中雨,6级,4
2022-08-30,阜新,27,-10,小雨,6级,78
2022-08-31,阜新,-8,8,阴,3级,100
2022-09-01,阜新,9,23,阴,3级,71
2022-09-02,阜新,6,-13,小雨,2级,72
2022-09-03,阜新,19,8,多云,2级,54
2022-09-04,阜新,-9,-4,雪,3级,84
2022-09-05,阜新,5,9,大雨,5级,40
2022-09-06,阜新,-10,11,阴,3级,85
2022-09-07,阜新,26,-14,多云,4级,53
2022-09-08,阜新,6,-9,晴,2级,26
2022-09-09,阜新,24,-1,大雨,3级,99
2022-09-10,阜新,21,19,中雨,6级,23
2022-09-11,阜新,-5,-4,大雨,6级,96
2022-09-12,阜新,-5,11,晴,2级,60
2022-09-13,阜新,29,10,小雨,6级,51
2022-09-14,阜新,20,1,阴,6级,33
2022-09-15,阜新,10,0,雪,2级,34
2022-09-16,阜新,24,20,雪,5级,92
2022-09-17,阜新,11,-8,多云,5级,79
2022-09-18,阜新,19,-13,小雨,0级,8
2022-09-19,阜新,4,22,阴,3级,43
2022-09-20,阜新,6,-16,中雨,4级,61
2022-09-21,阜新,9,4,小雨,3级,39
2022-09-22,阜新,-7,23,大雨,2级,67
2022-09-23,阜新,-3,-11,雪,0级,42
2022-09-24,阜新,20,-9,晴,6级,34
2022-09-25,阜新,32,-4,小雨,4级,27
2022-09-26,阜新,24,14,阴,4级,97
2022-09-27,阜新,-6,6,中雨,6级,71
2022-09-28,阜新,-7,4,多云,0级,45
2022-09-29,阜新,-7,23,小雨,3级,20
2022-09-30,阜新,23,2,雪,5级,99
2022-10-01,阜新,7,3,晴,1级,4
2022-10-02,阜新,8,20,雪,0级,28
2022-10-03,阜新,7,7,小雨,6级,74
2022-10-04,阜新,32,10,中雨,6级,34
2022-10-05,阜新,8,8,大雨,1级,1
2022-10-06,阜新,-5,-2,多云,1级,80
2022-10-07,阜新,30,9,雪,3级,51
2022-10-08,阜新,1,2,雪,2级,66
2022-10-09,阜新,9,14,晴,0级,3
2022-10-10,阜新,10,19,大雨,6级,78
2022-10-11,阜新,-10,5,中雨,0级,66
2022-10-12,阜新,19,-3,晴,1级,77
2022-10-13,阜新,-5,-16,小雨,6级,90
2022-10-14,阜新,26,1,晴,3级,2
2022-10-15,阜新,-8,-8,阴,1级,14
2022-10-16,阜新,25,-1,多云,0级,59
2022-10-17,阜新,6,2,中雨,5级,91
2022-10-18,阜新,-8,-3,大雨,6级,81
2022-10-19,阜新,28,-12,大雨,3级,73
2022-10-20,阜新,5,13,中雨,0级,63
2022-10-21,阜新,8,-19,大雨,3级,41
2022-10-22,阜新,7,16,中雨,2级,84
2022-10-23,阜新,-8,-7,雪,5级,16
2022-10-24,阜新,35,23,大雨,6级,2
2022-10-25,阜新,8,15,大雨,2级,10
2022-10-26,阜新,31,-12,中雨,2级,12
2022-10-27,阜新,-5,-5,大雨,3级,19
2022-10-28,阜新,5,14,阴,3级,89
2022-10-29,阜新,21,-4,大雨,1级,65
2022-10-30,阜新,28,-19,大雨,5级,40
2022-10-31,阜新,-8,15,中雨,6级,26
2022-11-01,阜新,8,7,雪,5级,40
2022-11-02,阜新,-9,3,多云,2级,58
2022-11-03,阜新,0,-14,多云,3级,29
2022-11-04,阜新,21,-18,雪,6级,36
2022-11-05,阜新,0,10,晴,2级,7
2022-11-06,阜新,22,10,阴,0级,24
2022-11-07,阜新,26,11,中雨,5级,6
2022-11-08,阜新,-7,14,大雨,0级,1
2022-11-09,阜新,5,7,多云,3级,47
2022-11-10,阜新,30,-4,中雨,2级,30
2022-11-11,阜新,14,-8,多云,1级,92
2022-11-12,阜新,20,-15,中雨,4级,50
2022-11-13,阜新,27,10,中雨,6级,68
2022-11-14,阜新,27,-19,晴,1级,15
2022-11-15,阜新,18,-20,小雨,5级,96
2022-11-16,阜新,19,-19,小雨,3级,85
2022-11-17,阜新,28,22,小雨,6级,26
2022-11-18,阜新,23,-6,晴,3级,65
2022-11-19,阜新,18,5,阴,1级,92
2022-11-20,阜新,-2,23,多云,5级,29
2022-11-21,阜新,19,-17,小雨,2级,76
2022-11-22,阜新,18,-9,中雨,0级,3
2022-11-23,阜新,4,-12,小雨,5级,96
2022-11-24,阜新,-4,13,雪,5级,35
2022-11-25,阜新,2,1,小雨,1级,94
2022-11-26,阜新,16,24,雪,5级,64
2022-11-27,阜新,9,5,雪,4级,52
2022-11-28,阜新,13,-9,多云,2级,19
2022-11-29,阜新,-3,-11,雪,3级,82
2022-11-30,阜新,-4,-19,多云,5级,19
2022-12-01,阜新,23,-17,阴,3级,4
2022-12-02,阜新,4,5,小雨,5级,100
2022-12-03,阜新,16,-14,大雨,3级,29
2022-12-04,阜新,14,12,晴,2级,33
2022-12-05,阜新,13,15,阴,5级,84
2022-12-06,阜新,32,10,阴,4级,62
2022-12-07,阜新,-2,-8,多云,2级,19
2022-12-08,阜新,33,10,大雨,1级,88
2022-12-09,阜新,32,5,多云,4级,74
2022-12-10,阜新,33,25,阴,0级,45
2022-12-11,阜新,8,5,雪,5级,46
2022-12-12,阜新,10,3,大雨,3级,13
2022-12-13,阜新,0,8,小雨,6级,73
2022-12-14,阜新,20,0,大雨,0级,39
2022-12-15,阜新,9,4,中雨,2级,96
2022-12-16,阜新,22,16,雪,0级,66
2022-12-17,阜新,26,1,中雨,2级,59
2022-12-18,阜新,11,5,晴,1级,3
2022-12-19,阜新,17,16,雪,0级,74
2022-12-20,阜新,18,3,小雨,5级,45
2022-12-21,阜新,-10,16,中雨,0级,76
2022-12-22,阜新,20,7,大雨,6级,25
2022-12-23,阜新,5,7,多云,2级,34
2022-12-24,阜新,-1,-16,大雨,3级,90
2022-12-25,阜新,26,-8,大雨,6级,74
2022-12-26,阜新,22,13,多云,3级,73
2022-12-27,阜新,-10,17,多云,6级,62
2022-12-28,阜新,7,10,晴,1级,43
2022-12-29,阜新,-3,-3,晴,5级,45
2022-12-30,阜新,27,6,阴,5级,65
2022-12-31,阜新,15,-16,大雨,3级,64
2023-01-01,阜新,11,9,阴,6级,83
2023-01-02,阜新,14,-15,阴,6级,75
2023-01-03,阜新,18,-19,小雨,0级,1
2023-01-04,阜新,28,-8,小雨,2级,24
2023-01-05,阜新,13,-20,多云,0级,40
2023-01-06,阜新,22,-4,小雨,0级,15
2023-01-07,阜新,17,-8,雪,5级,55
2023-01-08,阜新,11,3,小雨,5级,23
2023-01-09,阜新,18,20,阴,1级,73
2023-01-10,阜新,19,-14,大雨,1级,3
2023-01-11,阜新,30,-19,晴,3级,12
2023-01-12,阜新,31,-1,阴,4级,67
2023-01-13,阜新,23,21,阴,2级,41
2023-01-14,阜新,-10,25,大雨,0级,70
2023-01-15,阜新,0,12,小雨,1级,96
2023-01-16,阜新,-8,5,阴,3级,68
2023-01-17,阜新,5,13,大雨,0级,43
2023-01-18,阜新,21,11,晴,6级,65
2023-01-19,阜新,26,23,多云,5级,45
2023-01-20,阜新,3,2,晴,3级,34
2023-01-21,阜新,30,23,中雨,4级,37
2023-01-22,阜新,7,19,阴,6级,36
2023-01-23,阜新,-9,-1,雪,2级,15
2023-01-24,阜新,27,0,多云,5级,15
2023-01-25,阜新,24,15,大雨,3级,75
2023-01-26,阜新,-3,-17,雪,6级,44
2023-01-27,阜新,22,22,中雨,2级,39
2023-01-28,阜新,-3,12,多云,0级,65
2023-01-29,阜新,8,8,多云,3级,35
2023-01-30,阜新,2,18,小雨,6级,68
2023-01-31,阜新,30,9,阴,5级,96
2023-02-01,阜新,17,-13,多云,0级,52
2023-02-02,阜新,23,-11,雪,3级,90
2023-02-03,阜新,0,10,大雨,2级,91
2023-02-04,阜新,6,14,小雨,3级,63
2023-02-05,阜新,24,20,大雨,4级,67
2023-02-06,阜新,-9,2,晴,5级,92
2023-02-07,阜新,-9,17,小雨,5级,7
2023-02-08,阜新,3,4,阴,1级,44
2023-02-09,阜新,29,21,多云,4级,90
2023-02-10,阜新,26,5,小雨,1级,83
2023-02-11,阜新,28,2,大雨,0级,56
2023-02-12,阜新,9,9,晴,1级,67
2023-02-13,阜新,-3,-16,雪,4级,60
2023-02-14,阜新,30,13,大雨,5级,60
2023-02-15,阜新,33,-20,阴,2级,5
2023-02-16,阜新,14,9,晴,5级,29
2023-02-17,阜新,28,1,阴,4级,49
2023-02-18,阜新,2,20,大雨,2级,35
2023-02-19,阜新,-1,-12,小雨,3级,27
2023-02-20,阜新,33,-3,晴,5级,26
2023-02-21,阜新,10,-11,阴,3级,87
2023-02-22,阜新,-10,-9,大雨,5级,58
2023-02-23,阜新,6,-12,多云,5级,17
2023-02-24,阜新,12,21,多云,4级,87
2023-02-25,阜新,0,-20,中雨,0级,84
2023-02-26,阜新,-4,17,大雨,2级,36
2023-02-27,阜新,-3,-20,阴,6级,40
2023-02-28,阜新,35,-11,中雨,4级,93
2023-03-01,阜新,8,-3,大雨,2级,37
2023-03-02,阜新,8,6,中雨,0级,29
2023-03-03,阜新,-8,-9,阴,5级,17
2023-03-04,阜新,-6,-16,阴,1级,63
2023-03-05,阜新,-2,23,晴,6级,76
2023-03-06,阜新,14,-19,多云,1级,95
2023-03-07,阜新,29,20,大雨,4级,2
2023-03-08,阜新,32,-14,阴,5级,11
2023-03-09,阜新,6,9,多云,2级,0
2023-03-10,阜新,5,17,小雨,1级,82
2023-03-11,阜新,13,5,多云,5级,18
2023-03-12,阜新,-5,-10,雪,0级,12
2023-03-13,阜新,30,-19,中雨,5级,80
2023-03-14,阜新,14,14,晴,2级,80
2023-03-15,阜新,30,-9,阴,4级,65
2023-03-16,阜新,10,22,晴,1级,91
2023-03-17,阜新,17,-19,中雨,2级,19
2023-03-18,阜新,24,12,晴,6级,76
2023-03-19,阜新,-4,-3,多云,1级,62
2023-03-20,阜新,12,17,晴,6级,62
2023-03-21,阜新,0,4,阴,2级,67
2023-03-22,阜新,23,19,晴,6级,82
2023-03-23,阜新,10,15,雪,2级,37
2023-03-24,阜新,-2,16,阴,0级,73
2023-03-25,阜新,29,1,大雨,2级,75
2023-03-26,阜新,33,12,阴,3级,46
2023-03-27,阜新,31,-9,小雨,6级,11
2023-03-28,阜新,22,-16,中雨,5级,21
2023-03-29,阜新,1,-5,中雨,3级,56
2023-03-30,阜新,-9,0,小雨,5级,45
2023-03-31,阜新,30,1,大雨,3级,8
2023-04-01,阜新,35,-8,大雨,2级,15
2023-04-02,阜新,14,-11,晴,1级,71
2023-04-03,阜新,16,24,大雨,3级,35
2023-04-04,阜新,-2,18,中雨,1级,56
2023-04-05,阜新,25,-14,小雨,5级,20
2023-04-06,阜新,16,13,大雨,5级,13
2023-04-07,阜新,29,-11,中雨,5级,87
2023-04-08,阜新,-6,4,大雨,2级,19
2023-04-09,阜新,22,-7,小雨,4级,96
2023-04-10,阜新,2,-1,小雨,0级,18
2023-04-11,阜新,22,-20,大雨,2级,12
2023-04-12,阜新,11,19,晴,0级,5
2023-04-13,阜新,-5,19,多云,0级,13
2023-04-14,阜新,-2,2,小雨,1级,56
2023-04-15,阜新,-8,-1,中雨,1级,93
2023-04-16,阜新,-3,17,阴,2级,58
2023-04-17,阜新,-2,-4,小雨,0级,19
2023-04-18,阜新,34,14,大雨,1级,63
2023-04-19,阜新,11,-18,中雨,5级,100
2023-04-20,阜新,-6,17,多云,3级,69
2023-04-21,阜新,-6,-7,小雨,4级,27
2023-04-22,阜新,-2,-3,阴,6级,8
2023-04-23,阜新,-1,8,大雨,2级,94
2023-04-24,阜新,35,17,中雨,0级,91
2023-04-25,阜新,35,-9,小雨,4级,65
2023-04-26,阜新,1,-20,雪,2级,5
2023-04-27,阜新,2,-1,雪,3级,28
2023-04-28,阜新,5,-7,中雨,1级,17
2023-04-29,阜新,4,-7,多云,2级,100
2023-04-30,阜新,23,-13,晴,1级,19
2023-05-01,阜新,-10,-18,大雨,2级,83
2023-05-02,阜新,-4,-3,晴,4级,87
2023-05-03,阜新,28,23,阴,5级,13
2023-05-04,阜新,21,14,小雨,2级,46
2023-05-05,阜新,7,-15,中雨,1级,49
2023-05-06,阜新,7,12,中雨,3级,81
2023-05-07,阜新,-6,-6,中雨,5级,73
2023-05-08,阜新,29,0,大雨,2级,8
2023-05-09,阜新,35,-13,多云,4级,57
2023-05-10,阜新,-4,14,大雨,3级,94
2023-05-11,阜新,5,15,小雨,1级,66
2023-05-12,阜新,-8,16,小雨,2级,20
2023-05-13,阜新,-4,-16,小雨,0级,77
2023-05-14,阜新,24,-7,中雨,0级,3
2023-05-15,阜新,27,-14,阴,2级,58
2023-05-16,阜新,19,-15,雪,2级,22
2023-05-17,阜新,5,-8,阴,2级,33
2023-05-18,阜新,18,24,中雨,6级,84
2023-05-19,阜新,11,-20,雪,0级,2
2023-05-20,阜新,2,-5,晴,0级,53
2023-05-21,阜新,35,-3,小雨,5级,54
2023-05-22,阜新,6,-10,阴,3级,24
2023-05-23,阜新,30,25,多云,6级,43
2023-05-24,阜新,29,-1,大雨,1级,27
2023-05-25,阜新,16,2,雪,1级,81
2023-05-26,阜新,-5,15,阴,5级,6
2023-05-27,阜新,20,19,多云,0级,76
2023-05-28,阜新,14,0,中雨,4级,51
2023-05-29,阜新,14,-1,晴,1级,69
2023-05-30,阜新,25,-1,大雨,6级,11
2023-05-31,阜新,-4,-15,大雨,1级,18
2023-06-01,阜新,18,-12,阴,5级,56
2023-06-02,阜新,14,9,雪,6级,4
2023-06-03,阜新,26,-4,晴,0级,70
2023-06-04,阜新,35,-1,晴,4级,26
2023-06-05,阜新,3,-1,雪,1级,61
2023-06-06,阜新,35,4,雪,2级,85
2023-06-07,阜新,-8,23,晴,0级,38
2023-06-08,阜新,30,19,中雨,4级,79
2023-06-09,阜新,19,21,阴,3级,22
2023-06-10,阜新,12,-15,雪,3级,50
2023-06-11,阜新,-2,1,小雨,2级,37
2023-06-12,阜新,9,6,阴,3级,79
2023-06-13,阜新,15,-2,多云,3级,86
2023-06-14,阜新,22,13,多云,2级,59
2023-06-15,阜新,12,-2,阴,5级,15
2023-06-16,阜新,5,15,晴,0级,25
2023-06-17,阜新,13,-9,大雨,6级,41
2023-06-18,阜新,3,17,阴,5级,5
2023-06-19,阜新,6,25,中雨,4级,22
2023-06-20,阜新,5,-16,阴,5级,49
2023-06-21,阜新,10,12,晴,1级,93
2023-06-22,阜新,33,-3,晴,1级,44
2023-06-23,阜新,28,-5,多云,4级,72
2023-06-24,阜新,27,-14,中雨,3级,42
2023-06-25,阜新,20,18,大雨,6级,79
2023-06-26,阜新,12,-12,多云,2级,84
2023-06-27,阜新,-9,12,阴,6级,52
2023-06-28,阜新,1,13,雪,2级,36
2023-06-29,阜新,30,23,阴,2级,44
2023-06-30,阜新,10,-1,中雨,3级,73
2023-07-01,阜新,9,-1,晴,4级,76
2023-07-02,阜新,16,-3,阴,1级,65
2023-07-03,阜新,-2,-12,多云,5级,95
2023-07-04,阜新,25,11,阴,1级,28
2023-07-05,阜新,22,22,阴,0级,75
2023-07-06,阜新,27,-11,大雨,1级,92
2023-07-07,阜新,1,11,阴,4级,62
2023-07-08,阜新,-10,-9,大雨,2级,47
2023-07-09,阜新,0,6,小雨,6级,78
2023-07-10,阜新,7,-12,小雨,1级,51
2023-07-11,阜新,12,9,大雨,4级,64
2023-07-12,阜新,-8,2,多云,4级,56
2023-07-13,阜新,6,20,雪,3级,15
2023-07-14,阜新,23,12,晴,4级,36
2023-07-15,阜新,1,18,小雨,0级,61
2023-07-16,阜新,1,23,多云,4级,81
2023-07-17,阜新,20,25,阴,2级,83
2023-07-18,阜新,-1,19,小雨,0级,54
2023-07-19,阜新,26,1,晴,4级,18
2023-07-20,阜新,9,-1,雪,3级,79
2023-07-21,阜新,28,-18,小雨,2级,52
2023-07-22,阜新,9,7,多云,3级,36
2023-07-23,阜新,3,-18,中雨,6级,22
2023-07-24,阜新,32,18,晴,3级,69
2023-07-25,阜新,5,13,雪,5级,33
2023-07-26,阜新,24,-14,晴,2级,13
2023-07-27,阜新,35,5,阴,4级,92
2023-07-28,阜新,-6,-13,阴,1级,59
2023-07-29,阜新,15,-20,小雨,0级,77
2023-07-30,阜新,8,19,阴,0级,90
2023-07-31,阜新,-1,-20,小雨,6级,2
2023-08-01,阜新,9,-13,大雨,6级,23
2023-08-02,阜新,-3,11,多云,2级,85
2023-08-03,阜新,-2,-17,中雨,0级,8
2023-08-04,阜新,0,-2,晴,1级,84
2023-08-05,阜新,21,8,阴,5级,80
2023-08-06,阜新,28,7,晴,3级,78
2023-08-07,阜新,-3,-8,大雨,0级,55
2023-08-08,阜新,-2,6,多云,1级,56
2023-08-09,阜新,21,6,阴,1级,52
2023-08-10,阜新,18,25,小雨,0级,81
2023-08-11,阜新,-4,22,小雨,6级,61
2023-08-12,阜新,23,10,多云,6级,100
2023-08-13,阜新,31,-16,雪,2级,93
2023-08-14,阜新,2,12,雪,6级,66
2023-08-15,阜新,16,22,多云,4级,70
2023-08-16,阜新,32,7,雪,4级,97
2023-08-17,阜新,17,23,大雨,6级,42
2023-08-18,阜新,6,-12,中雨,6级,32
2023-08-19,阜新,23,-9,雪,3级,47
2023-08-20,阜新,15,-17,晴,1级,77
2023-08-21,阜新,-10,-14,中雨,4级,85
2023-08-22,阜新,-10,-3,中雨,1级,58
2023-08-23,阜新,-1,-17,中雨,1级,19
2023-08-24,阜新,8,-6,雪,2级,94
2023-08-25,阜新,27,11,晴,4级,96
2023-08-26,阜新,11,14,大雨,1级,94
2023-08-27,阜新,35,5,小雨,2级,94
2023-08-28,阜新,26,-5,晴,1级,37
2023-08-29,阜新,12,9,晴,5级,4
2023-08-30,阜新,32,13,大雨,6级,61
2023-08-31,阜新,-10,-3,阴,5级,60
2023-09-01,阜新,23,19,雪,6级,45
2023-09-02,阜新,8,-3,晴,1级,34
2023-09-03,阜新,21,12,大雨,3级,85
2023-09-04,阜新,1,-18,雪,0级,53
2023-09-05,阜新,-8,12,晴,1级,1
2023-09-06,阜新,-9,12,中雨,2级,57
2023-09-07,阜新,29,-18,大雨,5级,74
2023-09-08,阜新,5,-6,雪,6级,81
2023-09-09,阜新,5,18,阴,5级,58
2023-09-10,阜新,23,23,多云,4级,41
2023-09-11,阜新,-9,18,雪,2级,19
2023-09-12,阜新,30,-7,多云,2级,63
2023-09-13,阜新,-1,-9,晴,6级,82
2023-09-14,阜新,24,24,雪,1级,92
2023-09-15,阜新,1,-18,中雨,1级,34
2023-09-16,阜新,-6,4,阴,2级,9
2023-09-17,阜新,23,-9,雪,4级,90
2023-09-18,阜新,19,4,阴,5级,23
2023-09-19,阜新,32,21,晴,4级,30
2023-09-20,阜新,17,-16,小雨,6级,55
2023-09-21,阜新,34,15,中雨,3级,2
2023-09-22,阜新,35,3,阴,4级,59
2023-09-23,阜新,-6,-8,晴,6级,88
2023-09-24,阜新,33,1,晴,0级,6
2023-09-25,阜新,29,-10,多云,1级,86
2023-09-26,阜新,5,6,中雨,3级,94
2023-09-27,阜新,10,6,阴,2级,22
2023-09-28,阜新,-6,18,雪,6级,10
2023-09-29,阜新,1,-16,多云,2级,51
2023-09-30,阜新,-8,-6,大雨,2级,77
2023-10-01,阜新,-1,20,中雨,2级,44
2023-10-02,阜新,33,21,阴,1级,56
2023-10-03,阜新,-8,-8,晴,5级,4
2023-10-04,阜新,19,-17,大雨,1级,60
2023-10-05,阜新,-8,-9,小雨,0级,53
2023-10-06,阜新,1,13,阴,6级,17
2023-10-07,阜新,-4,8,中雨,5级,28
2023-10-08,阜新,8,22,阴,2级,79
2023-10-09,阜新,17,-15,中雨,2级,62
2023-10-10,阜新,31,6,雪,1级,44
2023-10-11,阜新,29,23,雪,5级,48
2023-10-12,阜新,5,13,多云,1级,86
2023-10-13,阜新,-5,-15,雪,4级,24
2023-10-14,阜新,18,-13,晴,3级,96
2023-10-15,阜新,-1,9,晴,3级,13
2023-10-16,阜新,9,-20,多云,0级,52
2023-10-17,阜新,10,2,阴,4级,41
2023-10-18,阜新,29,-1,多云,4级,3
2023-10-19,阜新,-2,14,中雨,1级,10
2023-10-20,阜新,15,-12,阴,2级,29
2023-10-21,阜新,1,-20,大雨,5级,15
2023-10-22,阜新,-4,-13,多云,0级,93
2023-10-23,阜新,-9,24,雪,6级,15
2023-10-24,阜新,27,-19,多云,1级,44
2023-10-25,阜新,10,24,晴,2级,13
2023-10-26,阜新,1,-7,多云,0级,71
2023-10-27,阜新,-5,2,雪,4级,12
2023-10-28,阜新,10,-13,多云,1级,88
2023-10-29,阜新,-1,-1,雪,6级,59
2023-10-30,阜新,30,-18,中雨,2级,5
2023-10-31,阜新,27,17,阴,3级,51
2023-11-01,阜新,32,15,中雨,1级,33
2023-11-02,阜新,4,24,晴,6级,80
2023-11-03,阜新,13,20,中雨,6级,74
2023-11-04,阜新,15,-2,多云,3级,28
2023-11-05,阜新,31,-10,阴,5级,50
2023-11-06,阜新,25,15,雪,0级,60
2023-11-07,阜新,25,-14,雪,2级,50
2023-11-08,阜新,16,25,中雨,5级,23
2023-11-09,阜新,22,-1,中雨,5级,96
2023-11-10,阜新,-6,13,雪,4级,83
2023-11-11,阜新,19,-19,阴,4级,82
2023-11-12,阜新,4,5,中雨,0级,87
2023-11-13,阜新,-7,7,阴,3级,2
2023-11-14,阜新,4,-14,小雨,0级,87
2023-11-15,阜新,13,-12,雪,0级,99
2023-11-16,阜新,1,-5,小雨,2级,16
2023-11-17,阜新,25,17,大雨,2级,45
2023-11-18,阜新,14,-2,雪,4级,21
2023-11-19,阜新,28,4,雪,0级,21
2023-11-20,阜新,6,-18,小雨,0级,92
2023-11-21,阜新,11,-15,中雨,5级,29
2023-11-22,阜新,35,1,多云,3级,43
2023-11-23,阜新,15,15,晴,0级,51
2023-11-24,阜新,22,10,小雨,6级,2
2023-11-25,阜新,14,4,晴,3级,79
2023-11-26,阜新,-5,-3,小雨,1级,87
2023-11-27,阜新,29,-20,中雨,4级,20
2023-11-28,阜新,-9,18,雪,6级,57
2023-11-29,阜新,-6,19,晴,4级,86
2023-11-30,阜新,5,-20,中雨,1级,70
2023-12-01,阜新,29,-6,中雨,0级,66
2023-12-02,阜新,33,-10,中雨,3级,50
2023-12-03,阜新,10,20,雪,3级,86
2023-12-04,阜新,25,20,多云,3级,59
2023-12-05,阜新,10,16,大雨,2级,25
2023-12-06,阜新,23,14,大雨,1级,36
2023-12-07,阜新,-3,14,小雨,6级,31
2023-12-08,阜新,21,-17,雪,0级,73
2023-12-09,阜新,-2,20,阴,0级,25
2023-12-10,阜新,27,22,阴,5级,54
2023-12-11,阜新,27,-18,中雨,2级,75
2023-12-12,阜新,21,-8,多云,0级,37
2023-12-13,阜新,4,25,中雨,6级,42
2023-12-14,阜新,-3,-3,雪,1级,77
2023-12-15,阜新,32,8,中雨,2级,9
2023-12-16,阜新,17,-7,晴,2级,67
2023-12-17,阜新,3,-14,中雨,1级,49
2023-12-18,阜新,31,9,多云,0级,100
2023-12-19,阜新,31,2,多云,6级,15
2023-12-20,阜新,-6,-16,多云,0级,35
2023-12-21,阜新,30,-5,大雨,5级,81
2023-12-22,阜新,2,-20,中雨,5级,36
2023-12-23,阜新,31,15,大雨,2级,52
2023-12-24,阜新,0,6,晴,3级,28
2023-12-25,阜新,-1,1,雪,4级,59
2023-12-26,阜新,19,17,阴,3级,42
2023-12-27,阜新,23,-10,雪,4级,17
2023-12-28,阜新,19,-11,多云,2级,31
2023-12-29,阜新,4,13,多云,4级,66
2023-12-30,阜新,22,-4,晴,4级,6
2023-12-31,阜新,0,-20,阴,4级,53
