日期,城市,最高气温,最低气温,天气状况,风力,降水量
2021-06-22,葫芦岛,2,0,大雨,4级,12
2021-06-23,葫芦岛,-6,21,多云,2级,15
2021-06-24,葫芦岛,15,15,大雨,6级,91
2021-06-25,葫芦岛,34,2,阴,6级,28
2021-06-26,葫芦岛,13,-3,小雨,5级,36
2021-06-27,葫芦岛,6,-19,晴,3级,24
2021-06-28,葫芦岛,-9,17,雪,4级,0
2021-06-29,葫芦岛,30,14,多云,6级,52
2021-06-30,葫芦岛,22,16,阴,5级,76
2021-07-01,葫芦岛,9,-16,多云,0级,52
2021-07-02,葫芦岛,28,7,大雨,6级,96
2021-07-03,葫芦岛,21,-5,晴,6级,58
2021-07-04,葫芦岛,13,7,大雨,4级,39
2021-07-05,葫芦岛,13,-5,晴,3级,2
2021-07-06,葫芦岛,5,-6,中雨,0级,8
2021-07-07,葫芦岛,-6,9,雪,0级,2
2021-07-08,葫芦岛,29,-7,晴,1级,12
2021-07-09,葫芦岛,31,24,大雨,2级,59
2021-07-10,葫芦岛,8,-10,晴,1级,84
2021-07-11,葫芦岛,-1,-2,阴,0级,33
2021-07-12,葫芦岛,17,-10,小雨,1级,90
2021-07-13,葫芦岛,8,-18,大雨,6级,13
2021-07-14,葫芦岛,4,-8,中雨,0级,72
2021-07-15,葫芦岛,24,17,阴,1级,96
2021-07-16,葫芦岛,35,2,阴,2级,18
2021-07-17,葫芦岛,19,-3,多云,5级,35
2021-07-18,葫芦岛,11,-18,阴,4级,5
2021-07-19,葫芦岛,-9,13,多云,0级,80
2021-07-20,葫芦岛,32,4,小雨,3级,83
2021-07-21,葫芦岛,-1,-17,阴,5级,43
2021-07-22,葫芦岛,-10,18,雪,3级,51
2021-07-23,葫芦岛,26,2,大雨,1级,97
2021-07-24,葫芦岛,4,-20,阴,0级,62
2021-07-25,葫芦岛,4,25,多云,1级,37
2021-07-26,葫芦岛,28,8,小雨,2级,73
2021-07-27,葫芦岛,16,10,中雨,3级,93
2021-07-28,葫芦岛,-7,21,小雨,2级,30
2021-07-29,葫芦岛,29,6,小雨,3级,72
2021-07-30,葫芦岛,-2,-20,晴,5级,50
2021-07-31,葫芦岛,32,19,晴,3级,13
2021-08-01,葫芦岛,28,-1,大雨,0级,61
2021-08-02,葫芦岛,-4,8,阴,5级,33
2021-08-03,葫芦岛,34,9,大雨,2级,45
2021-08-04,葫芦岛,9,9,小雨,2级,2
2021-08-05,葫芦岛,11,-9,中雨,6级,38
2021-08-06,葫芦岛,4,24,多云,0级,1
2021-08-07,葫芦岛,21,-8,中雨,0级,37
2021-08-08,葫芦岛,27,20,多云,3级,12
2021-08-09,葫芦岛,12,6,晴,1级,68
2021-08-10,葫芦岛,-2,25,中雨,4级,26
2021-08-11,葫芦岛,4,7,大雨,1级,20
2021-08-12,葫芦岛,8,12,小雨,3级,45
2021-08-13,葫芦岛,14,4,雪,1级,28
2021-08-14,葫芦岛,4,-8,雪,2级,73
2021-08-15,葫芦岛,-7,15,晴,0级,42
2021-08-16,葫芦岛,27,-2,多云,4级,30
2021-08-17,葫芦岛,-3,14,晴,5级,39
2021-08-18,葫芦岛,24,-17,中雨,5级,90
2021-08-19,葫芦岛,30,-3,大雨,2级,90
2021-08-20,葫芦岛,25,-14,小雨,1级,63
2021-08-21,葫芦岛,21,13,大雨,1级,38
2021-08-22,葫芦岛,10,-6,多云,5级,32
2021-08-23,葫芦岛,25,-11,大雨,5级,12
2021-08-24,葫芦岛,25,-18,阴,4级,2
2021-08-25,葫芦岛,22,14,晴,0级,44
2021-08-26,葫芦岛,22,-10,阴,6级,24
2021-08-27,葫芦岛,-10,1,大雨,0级,48
2021-08-28,葫芦岛,-9,-19,晴,4级,22
2021-08-29,葫芦岛,18,13,多云,5级,27
2021-08-30,葫芦岛,15,21,雪,6级,93
2021-08-31,葫芦岛,23,-5,小雨,3级,17
2021-09-01,葫芦岛,-9,10,大雨,2级,56
2021-09-02,葫芦岛,26,25,中雨,4级,72
2021-09-03,葫芦岛,24,7,中雨,3级,17
2021-09-04,葫芦岛,15,25,多云,5级,10
2021-09-05,葫芦岛,12,21,雪,3级,53
2021-09-06,葫芦岛,0,8,大雨,0级,22
2021-09-07,葫芦岛,10,-19,中雨,3级,3
2021-09-08,葫芦岛,27,8,大雨,6级,93
2021-09-09,葫芦岛,3,-9,雪,1级,71
2021-09-10,葫芦岛,27,-8,多云,1级,21
2021-09-11,葫芦岛,32,8,雪,5级,13
2021-09-12,葫芦岛,8,23,大雨,0级,30
2021-09-13,葫芦岛,-7,-9,大雨,0级,7
2021-09-14,葫芦岛,4,17,阴,3级,61
2021-09-15,葫芦岛,35,9,大雨,0级,44
2021-09-16,葫芦岛,28,-8,小雨,4级,89
2021-09-17,葫芦岛,30,22,晴,4级,58
2021-09-18,葫芦岛,-5,-16,小雨,0级,22
2021-09-19,葫芦岛,12,9,小雨,5级,56
2021-09-20,葫芦岛,11,-19,中雨,6级,83
2021-09-21,葫芦岛,25,10,小雨,5级,34
2021-09-22,葫芦岛,23,1,中雨,0级,50
2021-09-23,葫芦岛,29,20,晴,6级,55
2021-09-24,葫芦岛,-10,13,中雨,5级,82
2021-09-25,葫芦岛,21,-11,小雨,2级,24
2021-09-26,葫芦岛,-5,13,雪,0级,82
2021-09-27,葫芦岛,28,-7,小雨,3级,23
2021-09-28,葫芦岛,13,-5,大雨,6级,79
2021-09-29,葫芦岛,0,-2,中雨,6级,81
2021-09-30,葫芦岛,0,12,晴,6级,71
2021-10-01,葫芦岛,29,23,阴,5级,43
2021-10-02,葫芦岛,13,20,多云,0级,39
2021-10-03,葫芦岛,-1,-1,中雨,3级,95
2021-10-04,葫芦岛,2,24,晴,1级,30
2021-10-05,葫芦岛,-7,21,小雨,3级,39
2021-10-06,葫芦岛,19,1,小雨,6级,0
2021-10-07,葫芦岛,4,21,大雨,2级,63
2021-10-08,葫芦岛,22,-17,小雨,5级,73
2021-10-09,葫芦岛,30,16,阴,5级,24
2021-10-10,葫芦岛,17,3,大雨,2级,27
2021-10-11,葫芦岛,19,13,小雨,4级,21
2021-10-12,葫芦岛,35,-20,小雨,0级,51
2021-10-13,葫芦岛,17,-9,大雨,2级,98
2021-10-14,葫芦岛,30,4,大雨,5级,75
2021-10-15,葫芦岛,17,-7,晴,2级,19
2021-10-16,葫芦岛,5,4,晴,6级,6
2021-10-17,葫芦岛,27,12,雪,6级,65
2021-10-18,葫芦岛,1,-8,中雨,4级,32
2021-10-19,葫芦岛,8,3,小雨,0级,18
2021-10-20,葫芦岛,-1,19,雪,0级,15
2021-10-21,葫芦岛,9,15,雪,2级,81
2021-10-22,葫芦岛,13,1,小雨,4级,16
2021-10-23,葫芦岛,16,22,中雨,2级,86
2021-10-24,葫芦岛,14,11,雪,4级,83
2021-10-25,葫芦岛,7,-16,小雨,2级,7
2021-10-26,葫芦岛,-7,-14,阴,6级,11
2021-10-27,葫芦岛,14,6,阴,1级,13
2021-10-28,葫芦岛,23,-13,阴,2级,76
2021-10-29,葫芦岛,-8,-5,雪,5级,26
2021-10-30,葫芦岛,13,23,中雨,2级,65
2021-10-31,葫芦岛,4,-15,中雨,4级,25
2021-11-01,葫芦岛,9,-20,阴,6级,2
2021-11-02,葫芦岛,-6,0,晴,5级,67
2021-11-03,葫芦岛,10,-15,雪,1级,41
2021-11-04,葫芦岛,-1,16,阴,5级,62
2021-11-05,葫芦岛,23,-20,晴,2级,38
2021-11-06,葫芦岛,1,-5,晴,6级,47
2021-11-07,葫芦岛,-9,2,晴,0级,2
2021-11-08,葫芦岛,6,-10,雪,5级,90
2021-11-09,葫芦岛,-2,-12,小雨,5级,82
2021-11-10,葫芦岛,18,0,雪,4级,74
2021-11-11,葫芦岛,31,9,大雨,1级,37
2021-11-12,葫芦岛,16,-18,中雨,5级,23
2021-11-13,葫芦岛,-1,6,晴,5级,10
2021-11-14,葫芦岛,29,21,大雨,3级,1
2021-11-15,葫芦岛,20,-17,晴,1级,69
2021-11-16,葫芦岛,11,10,中雨,1级,43
2021-11-17,葫芦岛,15,-13,中雨,1级,57
2021-11-18,葫芦岛,7,-11,多云,6级,61
2021-11-19,葫芦岛,20,4,小雨,1级,60
2021-11-20,葫芦岛,4,-20,小雨,5级,47
2021-11-21,葫芦岛,24,-20,大雨,5级,0
2021-11-22,葫芦岛,12,-14,晴,6级,64
2021-11-23,葫芦岛,29,22,阴,1级,46
2021-11-24,葫芦岛,9,22,阴,1级,74
2021-11-25,葫芦岛,33,-1,阴,4级,46
2021-11-26,葫芦岛,-8,-6,雪,6级,86
2021-11-27,葫芦岛,24,14,小雨,0级,29
2021-11-28,葫芦岛,13,-15,中雨,4级,53
2021-11-29,葫芦岛,30,19,阴,5级,13
2021-11-30,葫芦岛,32,24,大雨,4级,82
2021-12-01,葫芦岛,-1,-19,小雨,4级,25
2021-12-02,葫芦岛,21,-13,多云,4级,61
2021-12-03,葫芦岛,0,2,小雨,2级,68
2021-12-04,葫芦岛,30,21,雪,3级,61
2021-12-05,葫芦岛,21,-19,中雨,0级,44
2021-12-06,葫芦岛,23,-12,小雨,3级,11
2021-12-07,葫芦岛,13,22,阴,5级,23
2021-12-08,葫芦岛,32,-15,大雨,5级,9
2021-12-09,葫芦岛,2,13,阴,4级,11
2021-12-10,葫芦岛,34,7,小雨,1级,92
2021-12-11,葫芦岛,27,13,大雨,4级,34
2021-12-12,葫芦岛,4,-17,多云,4级,70
2021-12-13,葫芦岛,35,9,小雨,4级,69
2021-12-14,葫芦岛,-7,7,阴,1级,7
2021-12-15,葫芦岛,11,9,小雨,1级,43
2021-12-16,葫芦岛,28,-12,中雨,3级,19
2021-12-17,葫芦岛,-5,-2,多云,6级,30
2021-12-18,葫芦岛,35,11,阴,3级,41
2021-12-19,葫芦岛,-9,4,晴,3级,11
2021-12-20,葫芦岛,-4,14,晴,3级,3
2021-12-21,葫芦岛,7,18,雪,4级,9
2021-12-22,葫芦岛,35,-2,阴,4级,31
2021-12-23,葫芦岛,31,-9,晴,0级,2
2021-12-24,葫芦岛,28,7,多云,6级,25
2021-12-25,葫芦岛,11,23,中雨,6级,84
2021-12-26,葫芦岛,6,-8,小雨,2级,63
2021-12-27,葫芦岛,18,18,晴,2级,41
2021-12-28,葫芦岛,5,-5,小雨,2级,84
2021-12-29,葫芦岛,-8,6,大雨,5级,53
2021-12-30,葫芦岛,6,-7,中雨,1级,9
2021-12-31,葫芦岛,2,-18,雪,3级,94
2022-01-01,葫芦岛,31,-7,阴,2级,12
2022-01-02,葫芦岛,21,-20,小雨,6级,23
2022-01-03,葫芦岛,32,-18,大雨,5级,59
2022-01-04,葫芦岛,20,-6,大雨,1级,34
2022-01-05,葫芦岛,16,25,中雨,0级,62
2022-01-06,葫芦岛,23,-7,中雨,0级,16
2022-01-07,葫芦岛,31,3,阴,6级,57
2022-01-08,葫芦岛,-9,-16,小雨,1级,68
2022-01-09,葫芦岛,-1,-16,雪,4级,22
2022-01-10,葫芦岛,-10,18,大雨,0级,59
2022-01-11,葫芦岛,3,-19,小雨,0级,77
2022-01-12,葫芦岛,-7,24,雪,0级,18
2022-01-13,葫芦岛,26,11,中雨,6级,64
2022-01-14,葫芦岛,-7,-3,中雨,0级,85
2022-01-15,葫芦岛,23,-7,阴,4级,41
2022-01-16,葫芦岛,21,-14,多云,2级,99
2022-01-17,葫芦岛,30,10,雪,5级,19
2022-01-18,葫芦岛,14,20,中雨,6级,15
2022-01-19,葫芦岛,-4,12,小雨,5级,94
2022-01-20,葫芦岛,-3,-11,小雨,4级,68
2022-01-21,葫芦岛,4,2,中雨,1级,25
2022-01-22,葫芦岛,25,25,雪,3级,90
2022-01-23,葫芦岛,-1,4,晴,1级,89
2022-01-24,葫芦岛,-6,-11,晴,4级,54
2022-01-25,葫芦岛,31,14,晴,6级,88
2022-01-26,葫芦岛,35,-3,小雨,5级,24
2022-01-27,葫芦岛,6,16,晴,4级,38
2022-01-28,葫芦岛,-4,6,多云,4级,21
2022-01-29,葫芦岛,5,2,中雨,3级,67
2022-01-30,葫芦岛,19,-19,大雨,0级,3
2022-01-31,葫芦岛,-6,6,多云,3级,42
2022-02-01,葫芦岛,6,0,大雨,4级,89
2022-02-02,葫芦岛,27,10,多云,0级,27
2022-02-03,葫芦岛,34,25,晴,4级,89
2022-02-04,葫芦岛,-8,-13,小雨,3级,84
2022-02-05,葫芦岛,7,-7,小雨,3级,20
2022-02-06,葫芦岛,7,6,大雨,6级,95
2022-02-07,葫芦岛,21,23,中雨,0级,47
2022-02-08,葫芦岛,-1,16,大雨,0级,35
2022-02-09,葫芦岛,19,-3,阴,6级,18
2022-02-10,葫芦岛,32,-18,小雨,4级,25
2022-02-11,葫芦岛,16,-1,多云,2级,27
2022-02-12,葫芦岛,11,6,雪,4级,16
2022-02-13,葫芦岛,23,6,晴,3级,93
2022-02-14,葫芦岛,-3,-3,多云,4级,79
2022-02-15,葫芦岛,2,7,雪,4级,6
2022-02-16,葫芦岛,-5,-4,多云,5级,7
2022-02-17,葫芦岛,-10,11,小雨,6级,83
2022-02-18,葫芦岛,35,15,雪,1级,80
2022-02-19,葫芦岛,-4,11,阴,6级,85
2022-02-20,葫芦岛,26,5,雪,3级,6
2022-02-21,葫芦岛,7,0,雪,2级,12
2022-02-22,葫芦岛,17,-10,大雨,5级,100
2022-02-23,葫芦岛,29,-5,小雨,2级,0
2022-02-24,葫芦岛,7,16,晴,3级,45
2022-02-25,葫芦岛,7,22,阴,3级,81
2022-02-26,葫芦岛,8,-2,晴,5级,68
2022-02-27,葫芦岛,9,17,大雨,4级,31
2022-02-28,葫芦岛,-3,17,大雨,2级,26
2022-03-01,葫芦岛,1,-19,阴,2级,22
2022-03-02,葫芦岛,18,6,雪,1级,16
2022-03-03,葫芦岛,33,-11,阴,0级,81
2022-03-04,葫芦岛,13,13,多云,1级,48
2022-03-05,葫芦岛,17,4,小雨,0级,81
2022-03-06,葫芦岛,-7,-11,多云,1级,81
2022-03-07,葫芦岛,35,22,晴,2级,71
2022-03-08,葫芦岛,18,-14,阴,4级,61
2022-03-09,葫芦岛,16,-7,晴,1级,34
2022-03-10,葫芦岛,11,7,雪,6级,47
2022-03-11,葫芦岛,7,9,中雨,3级,41
2022-03-12,葫芦岛,21,-1,晴,0级,53
2022-03-13,葫芦岛,11,16,晴,6级,26
2022-03-14,葫芦岛,-6,8,多云,2级,1
2022-03-15,葫芦岛,22,13,阴,1级,7
2022-03-16,葫芦岛,24,17,多云,1级,41
2022-03-17,葫芦岛,12,-8,晴,3级,65
2022-03-18,葫芦岛,27,23,多云,6级,73
2022-03-19,葫芦岛,-6,8,多云,3级,1
2022-03-20,葫芦岛,1,6,雪,1级,54
2022-03-21,葫芦岛,13,18,多云,6级,82
2022-03-22,葫芦岛,-10,22,大雨,6级,88
2022-03-23,葫芦岛,-5,-12,小雨,6级,79
2022-03-24,葫芦岛,6,1,雪,3级,11
2022-03-25,葫芦岛,4,1,中雨,5级,83
2022-03-26,葫芦岛,-5,6,多云,5级,51
2022-03-27,葫芦岛,24,-4,小雨,1级,58
2022-03-28,葫芦岛,-4,9,雪,4级,5
2022-03-29,葫芦岛,-10,-16,雪,5级,31
2022-03-30,葫芦岛,35,11,雪,3级,94
2022-03-31,葫芦岛,2,16,晴,5级,80
2022-04-01,葫芦岛,23,-17,中雨,4级,9
2022-04-02,葫芦岛,4,18,晴,5级,18
2022-04-03,葫芦岛,17,17,晴,0级,28
2022-04-04,葫芦岛,11,-1,大雨,1级,73
2022-04-05,葫芦岛,15,-6,大雨,3级,92
2022-04-06,葫芦岛,-6,-16,中雨,5级,51
2022-04-07,葫芦岛,30,-17,雪,4级,9
2022-04-08,葫芦岛,14,4,雪,1级,4
2022-04-09,葫芦岛,27,-12,阴,4级,71
2022-04-10,葫芦岛,20,16,阴,5级,90
2022-04-11,葫芦岛,31,0,大雨,5级,57
2022-04-12,葫芦岛,9,6,晴,3级,91
2022-04-13,葫芦岛,9,-2,中雨,2级,62
2022-04-14,葫芦岛,-7,4,多云,0级,46
2022-04-15,葫芦岛,2,17,多云,6级,2
2022-04-16,葫芦岛,5,-18,晴,0级,49
2022-04-17,葫芦岛,18,-15,大雨,6级,25
2022-04-18,葫芦岛,34,15,小雨,6级,62
2022-04-19,葫芦岛,21,-11,中雨,3级,90
2022-04-20,葫芦岛,25,7,多云,6级,96
2022-04-21,葫芦岛,-5,24,雪,4级,41
2022-04-22,葫芦岛,-4,16,阴,0级,63
2022-04-23,葫芦岛,18,8,中雨,4级,78
2022-04-24,葫芦岛,15,-10,雪,4级,59
2022-04-25,葫芦岛,20,16,大雨,3级,3
2022-04-26,葫芦岛,-7,22,小雨,2级,30
2022-04-27,葫芦岛,-1,17,大雨,2级,66
2022-04-28,葫芦岛,9,16,多云,4级,56
2022-04-29,葫芦岛,4,-6,中雨,4级,2
2022-04-30,葫芦岛,5,15,晴,2级,3
2022-05-01,葫芦岛,-3,-17,中雨,3级,47
2022-05-02,葫芦岛,-9,-3,晴,4级,45
2022-05-03,葫芦岛,16,20,多云,3级,74
2022-05-04,葫芦岛,7,21,晴,0级,55
2022-05-05,葫芦岛,28,2,雪,0级,39
2022-05-06,葫芦岛,7,-20,大雨,3级,96
2022-05-07,葫芦岛,-7,-12,大雨,4级,85
2022-05-08,葫芦岛,4,-18,小雨,4级,97
2022-05-09,葫芦岛,13,17,雪,1级,88
2022-05-10,葫芦岛,15,9,大雨,2级,20
2022-05-11,葫芦岛,13,11,小雨,4级,2
2022-05-12,葫芦岛,24,-6,大雨,3级,80
2022-05-13,葫芦岛,17,-16,晴,5级,98
2022-05-14,葫芦岛,26,3,中雨,5级,90
2022-05-15,葫芦岛,35,2,多云,6级,7
2022-05-16,葫芦岛,-10,-6,阴,5级,10
2022-05-17,葫芦岛,-5,21,大雨,3级,1
2022-05-18,葫芦岛,26,22,雪,4级,95
2022-05-19,葫芦岛,13,-8,晴,3级,24
2022-05-20,葫芦岛,20,12,晴,0级,22
2022-05-21,葫芦岛,-2,-1,大雨,1级,91
2022-05-22,葫芦岛,33,11,晴,3级,65
2022-05-23,葫芦岛,9,5,大雨,2级,62
2022-05-24,葫芦岛,16,-8,晴,2级,3
2022-05-25,葫芦岛,-3,-2,小雨,2级,84
2022-05-26,葫芦岛,29,23,阴,0级,99
2022-05-27,葫芦岛,32,-18,小雨,4级,48
2022-05-28,葫芦岛,5,-12,晴,4级,74
2022-05-29,葫芦岛,3,5,阴,4级,99
2022-05-30,葫芦岛,33,5,多云,3级,47
2022-05-31,葫芦岛,26,-17,大雨,3级,86
2022-06-01,葫芦岛,23,-14,小雨,5级,33
2022-06-02,葫芦岛,3,-15,晴,1级,14
2022-06-03,葫芦岛,31,21,多云,4级,47
2022-06-04,葫芦岛,-2,14,晴,5级,9
2022-06-05,葫芦岛,4,19,晴,3级,70
2022-06-06,葫芦岛,7,0,中雨,1级,8
2022-06-07,葫芦岛,-8,-5,雪,0级,5
2022-06-08,葫芦岛,31,-17,中雨,0级,27
2022-06-09,葫芦岛,34,-5,小雨,0级,55
2022-06-10,葫芦岛,14,-3,大雨,1级,23
2022-06-11,葫芦岛,16,-9,多云,0级,20
2022-06-12,葫芦岛,17,16,小雨,1级,86
2022-06-13,葫芦岛,32,-2,雪,1级,67
2022-06-14,葫芦岛,-9,8,大雨,2级,38
2022-06-15,葫芦岛,21,1,晴,3级,22
2022-06-16,葫芦岛,0,-17,小雨,2级,64
2022-06-17,葫芦岛,15,9,大雨,4级,78
2022-06-18,葫芦岛,23,14,晴,4级,93
2022-06-19,葫芦岛,0,0,晴,1级,96
2022-06-20,葫芦岛,4,-5,雪,0级,72
2022-06-21,葫芦岛,24,-9,晴,6级,47
2022-06-22,葫芦岛,27,4,阴,3级,38
2022-06-23,葫芦岛,34,-9,小雨,1级,61
2022-06-24,葫芦岛,31,-4,小雨,6级,14
2022-06-25,葫芦岛,10,22,晴,6级,73
2022-06-26,葫芦岛,-1,17,阴,0级,57
2022-06-27,葫芦岛,-5,6,多云,6级,78
2022-06-28,葫芦岛,31,23,大雨,2级,69
2022-06-29,葫芦岛,35,-11,阴,4级,23
2022-06-30,葫芦岛,6,-15,中雨,2级,91
2022-07-01,葫芦岛,8,10,多云,3级,24
2022-07-02,葫芦岛,2,-5,小雨,3级,2
2022-07-03,葫芦岛,8,-10,雪,4级,33
2022-07-04,葫芦岛,4,-5,小雨,1级,46
2022-07-05,葫芦岛,-10,-10,中雨,5级,44
2022-07-06,葫芦岛,-9,14,阴,5级,63
2022-07-07,葫芦岛,31,11,中雨,3级,46
2022-07-08,葫芦岛,35,-17,雪,6级,62
2022-07-09,葫芦岛,9,1,阴,5级,0
2022-07-10,葫芦岛,21,8,阴,1级,91
2022-07-11,葫芦岛,16,-2,小雨,0级,57
2022-07-12,葫芦岛,12,1,小雨,0级,15
2022-07-13,葫芦岛,10,-2,多云,3级,50
2022-07-14,葫芦岛,2,8,小雨,3级,52
2022-07-15,葫芦岛,23,-1,雪,3级,37
2022-07-16,葫芦岛,-1,4,晴,6级,49
2022-07-17,葫芦岛,10,18,多云,5级,35
2022-07-18,葫芦岛,-9,20,小雨,5级,45
2022-07-19,葫芦岛,11,-5,中雨,1级,75
2022-07-20,葫芦岛,11,-18,中雨,5级,24
2022-07-21,葫芦岛,-1,-10,多云,0级,93
2022-07-22,葫芦岛,16,-3,多云,2级,30
2022-07-23,葫芦岛,0,12,中雨,3级,43
2022-07-24,葫芦岛,27,8,晴,4级,73
2022-07-25,葫芦岛,-3,-19,阴,6级,58
2022-07-26,葫芦岛,15,12,雪,3级,17
2022-07-27,葫芦岛,-4,2,中雨,3级,55
2022-07-28,葫芦岛,-1,15,小雨,6级,94
2022-07-29,葫芦岛,23,-11,晴,0级,83
2022-07-30,葫芦岛,19,-4,大雨,3级,25
2022-07-31,葫芦岛,17,9,阴,2级,11
2022-08-01,葫芦岛,19,-8,晴,0级,25
2022-08-02,葫芦岛,31,11,雪,1级,94
2022-08-03,葫芦岛,25,3,晴,0级,83
2022-08-04,葫芦岛,20,11,晴,3级,0
2022-08-05,葫芦岛,27,-16,雪,4级,85
2022-08-06,葫芦岛,21,3,中雨,5级,57
2022-08-07,葫芦岛,32,11,中雨,1级,93
2022-08-08,葫芦岛,8,-8,中雨,3级,76
2022-08-09,葫芦岛,35,-11,晴,3级,40
2022-08-10,葫芦岛,21,-9,晴,1级,71
2022-08-11,葫芦岛,11,5,晴,5级,62
2022-08-12,葫芦岛,29,-2,雪,6级,26
2022-08-13,葫芦岛,8,-6,阴,6级,75
2022-08-14,葫芦岛,23,22,大雨,2级,40
2022-08-15,葫芦岛,20,11,大雨,6级,80
2022-08-16,葫芦岛,-9,-4,雪,5级,74
2022-08-17,葫芦岛,8,12,中雨,4级,73
2022-08-18,葫芦岛,7,20,小雨,2级,34
2022-08-19,葫芦岛,-8,11,多云,0级,34
2022-08-20,葫芦岛,2,-19,雪,1级,18
2022-08-21,葫芦岛,18,3,多云,6级,82
2022-08-22,葫芦岛,7,-5,晴,4级,17
2022-08-23,葫芦岛,8,-20,大雨,4级,15
2022-08-24,葫芦岛,0,6,小雨,0级,76
2022-08-25,葫芦岛,-6,15,多云,5级,56
2022-08-26,葫芦岛,17,8,小雨,5级,52
2022-08-27,葫芦岛,32,12,晴,6级,83
2022-08-28,葫芦岛,25,-12,阴,5级,71
2022-08-29,葫芦岛,-8,21,雪,2级,86
2022-08-30,葫芦岛,-4,-18,大雨,1级,81
2022-08-31,葫芦岛,-5,12,阴,0级,39
2022-09-01,葫芦岛,25,12,大雨,6级,27
2022-09-02,葫芦岛,4,3,雪,4级,12
2022-09-03,葫芦岛,-2,22,雪,1级,90
2022-09-04,葫芦岛,1,-4,晴,5级,44
2022-09-05,葫芦岛,33,8,阴,6级,76
2022-09-06,葫芦岛,25,-7,阴,5级,81
2022-09-07,葫芦岛,32,2,小雨,4级,86
2022-09-08,葫芦岛,1,10,雪,6级,2
2022-09-09,葫芦岛,-1,18,阴,6级,20
2022-09-10,葫芦岛,2,7,大雨,1级,98
2022-09-11,葫芦岛,33,4,阴,1级,26
2022-09-12,葫芦岛,6,-8,多云,5级,10
2022-09-13,葫芦岛,35,-19,多云,3级,86
2022-09-14,葫芦岛,-3,8,大雨,0级,8
2022-09-15,葫芦岛,30,-16,晴,5级,93
2022-09-16,葫芦岛,9,-5,雪,4级,95
2022-09-17,葫芦岛,14,-12,雪,5级,24
2022-09-18,葫芦岛,7,8,阴,6级,17
2022-09-19,葫芦岛,21,-2,雪,2级,35
2022-09-20,葫芦岛,15,23,多云,4级,81
2022-09-21,葫芦岛,-4,-12,中雨,2级,89
2022-09-22,葫芦岛,5,-2,阴,6级,33
2022-09-23,葫芦岛,-5,19,多云,0级,62
2022-09-24,葫芦岛,29,16,阴,6级,54
2022-09-25,葫芦岛,13,16,雪,0级,7
2022-09-26,葫芦岛,2,14,小雨,0级,48
2022-09-27,葫芦岛,-3,-8,中雨,6级,32
2022-09-28,葫芦岛,11,-16,小雨,1级,51
2022-09-29,葫芦岛,1,2,大雨,3级,15
2022-09-30,葫芦岛,9,-12,雪,5级,57
2022-10-01,葫芦岛,-4,4,大雨,3级,62
2022-10-02,葫芦岛,26,7,大雨,6级,84
2022-10-03,葫芦岛,28,3,晴,1级,90
2022-10-04,葫芦岛,4,-5,中雨,0级,89
2022-10-05,葫芦岛,16,22,中雨,6级,38
2022-10-06,葫芦岛,11,9,晴,6级,65
2022-10-07,葫芦岛,34,-15,多云,1级,28
2022-10-08,葫芦岛,11,-4,阴,0级,47
2022-10-09,葫芦岛,14,-19,晴,4级,99
2022-10-10,葫芦岛,-3,-2,晴,5级,22
2022-10-11,葫芦岛,16,13,中雨,5级,6
2022-10-12,葫芦岛,10,6,雪,1级,20
2022-10-13,葫芦岛,20,-12,大雨,5级,44
2022-10-14,葫芦岛,14,-11,中雨,6级,8
2022-10-15,葫芦岛,2,7,中雨,4级,17
2022-10-16,葫芦岛,-3,-19,大雨,4级,71
2022-10-17,葫芦岛,22,-14,晴,2级,7
2022-10-18,葫芦岛,2,23,中雨,1级,11
2022-10-19,葫芦岛,11,-15,阴,2级,87
2022-10-20,葫芦岛,18,14,中雨,2级,42
2022-10-21,葫芦岛,10,9,阴,1级,67
2022-10-22,葫芦岛,-8,-8,阴,6级,90
2022-10-23,葫芦岛,24,2,小雨,6级,31
2022-10-24,葫芦岛,14,-5,雪,1级,34
2022-10-25,葫芦岛,21,-16,晴,3级,52
2022-10-26,葫芦岛,-5,2,小雨,3级,2
2022-10-27,葫芦岛,15,-11,阴,5级,3
2022-10-28,葫芦岛,34,12,大雨,1级,14
2022-10-29,葫芦岛,35,-8,中雨,4级,67
2022-10-30,葫芦岛,-1,8,雪,1级,56
2022-10-31,葫芦岛,-10,18,大雨,6级,25
2022-11-01,葫芦岛,0,-8,大雨,2级,78
2022-11-02,葫芦岛,9,14,晴,2级,32
2022-11-03,葫芦岛,-2,-8,晴,4级,86
2022-11-04,葫芦岛,31,15,多云,4级,15
2022-11-05,葫芦岛,14,-16,大雨,2级,30
2022-11-06,葫芦岛,0,4,晴,5级,70
2022-11-07,葫芦岛,21,-9,雪,4级,17
2022-11-08,葫芦岛,17,-4,雪,2级,72
2022-11-09,葫芦岛,-8,-20,多云,5级,23
2022-11-10,葫芦岛,5,20,小雨,6级,41
2022-11-11,葫芦岛,-10,9,晴,4级,68
2022-11-12,葫芦岛,-10,-15,多云,2级,24
2022-11-13,葫芦岛,-6,2,小雨,3级,22
2022-11-14,葫芦岛,24,-8,雪,6级,40
2022-11-15,葫芦岛,5,9,晴,3级,5
2022-11-16,葫芦岛,18,21,晴,6级,64
2022-11-17,葫芦岛,-4,20,阴,5级,32
2022-11-18,葫芦岛,11,-12,多云,3级,71
